"CÓD. 
DEP.",DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,"GRUPO 
DE CULTIVO","SUBGRUPO 
DE CULTIVO",CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,"Área Sembrada
(ha)","Área Cosechada
(ha)","Producción
(t)","Rendimiento
(t/ha)",ESTADO FISICO PRODUCCION,"NOMBRE 
CIENTIFICO",CICLO DE CULTIVO
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2016,2016,13,12,47,3.9,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2016,2016,10,8,16,2,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2016,2016,3,3,10,4,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2016,2016,3,3,12,4,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2016,2016,1,1,3,3,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18479,MORELIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2016,2016,1,1,2,2,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2017,2017,135,135,675,5,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18460,MILAN,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2017,2017,119,90,540,6,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2017,2017,40,40,240,6,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2017,2017,30,15,75,5,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2017,2017,13,13,51,3.9,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2017,2017,10,10,20,2,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2017,2017,3,3,10,4,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2017,2017,3,3,12,4,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2017,2017,1,1,3,3,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18479,MORELIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2017,2017,1,1,2,2,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18460,MILAN,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2018,2018,215,215,1720,8,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2018,2018,135,135,675,5,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2018,2018,40,40,240,6,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2018,2018,30,15,75,5,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2018,2018,20,10,30,3,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2018,2018,13,13,51,3.9,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2018,2018,3,3,13,5,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2018,2018,3,3,12,4,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2018,2018,1,1,3,3,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18479,MORELIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2018,2018,1,1,3,3,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18247,EL DONCELLO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2010,2010A,5,5,5,0.95,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2010,2010B,3,3,3,0.95,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2011,2011A,5,5,5,0.95,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18756,SOLANO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2011,2011A,2,2,16,10,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2011,2011B,3,3,2,0.95,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18756,SOLANO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2011,2011B,2,1,12,10,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2012,2012A,4,4,4,0.95,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2012,2012B,3,3,3,0.95,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2013,2013A,3,3,3,0.95,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2013,2013B,3,3,3,1,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2016,2016A,2,2,4,2,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2016,2016B,2,2,4,2,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18756,SOLANO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2016,2016B,1,1,1,1,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18205,CURILLO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2017,2017A,2,1,1,0.7,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2017,2017A,2,2,16,8,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18205,CURILLO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2017,2017B,2,2,1,0.7,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2017,2017B,2,2,11,6,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18756,SOLANO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2017,2017B,1,1,9,9,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2018,2018A,3,3,18,6,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18205,CURILLO,HORTALIZAS,CILANTRO,CILANTRO,CILANTRO,2018,2018A,2,2,1,0.7,HORTALIZA FRESCA,CORIANDRUM SATIVUM,TRANSITORIO
18,CAQUETA,18860,VALPARAISO,FRUTALES,FRUTALES EXOTICOS,COCONA,COCONA,2012,2012,5,3,3,1,FRUTO FRESCO,SOLANUM SESSILIFLORUM DUNAL,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,FRUTALES EXOTICOS,COPOAZU,COPOAZU,2012,2012,23,13,52,4,FRUTO FRESCO,THEOBROMA GRANDIFLORUM (WILLD. EX SPRENG),PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,FRUTALES EXOTICOS,COPOAZU,COPOAZU,2012,2012,5,5,20,4,FRUTO FRESCO,THEOBROMA GRANDIFLORUM (WILLD. EX SPRENG),PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,FRUTALES EXOTICOS,COPOAZU,COPOAZU,2013,2013,27,13,52,4,FRUTO FRESCO,THEOBROMA GRANDIFLORUM (WILLD. EX SPRENG),PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,FRUTALES EXOTICOS,COPOAZU,COPOAZU,2014,2014,27,12,48,4,FRUTO FRESCO,THEOBROMA GRANDIFLORUM (WILLD. EX SPRENG),PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,FRUTALES EXOTICOS,COPOAZU,COPOAZU,2015,2015,30,16,96,6,FRUTO FRESCO,THEOBROMA GRANDIFLORUM (WILLD. EX SPRENG),PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,FRUTALES EXOTICOS,COPOAZU,COPOAZU,2016,2016,44,18,90,5,FRUTO FRESCO,THEOBROMA GRANDIFLORUM (WILLD. EX SPRENG),PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,FRUTALES EXOTICOS,COPOAZU,COPOAZU,2017,2017,40,35,175,5,FRUTO FRESCO,THEOBROMA GRANDIFLORUM (WILLD. EX SPRENG),PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,FRUTALES EXOTICOS,COPOAZU,COPOAZU,2018,2018,47,36,180,5,FRUTO FRESCO,THEOBROMA GRANDIFLORUM (WILLD. EX SPRENG),PERMANENTE
18,CAQUETA,18001,FLORENCIA,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,2011,2011,4,4,12,3,HOJA FRESCA,,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,2012,2012,3,3,30,10,HOJA FRESCA,,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,2014,2014,4,4,8,2,HOJA FRESCA,,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,2016,2016,4,3,6,2,HOJA FRESCA,,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,2017,2017,4,4,8,2,HOJA FRESCA,,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,FLORES Y FOLLAJES,2018,2018,4,4,8,2,HOJA FRESCA,,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRESA,FRESA,FRESA,2009,2009,4,3,21,7,FRUTO FRESCO,FRAGARIA VESCA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRESA,FRESA,FRESA,2010,2010,6,6,60,10,FRUTO FRESCO,FRAGARIA VESCA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRESA,FRESA,FRESA,2011,2011,6,6,60,10,FRUTO FRESCO,FRAGARIA VESCA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRESA,FRESA,FRESA,2012,2012,8,7,49,7,FRUTO FRESCO,FRAGARIA VESCA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRESA,FRESA,FRESA,2014,2014,10,10,100,10,FRUTO FRESCO,FRAGARIA VESCA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRESA,FRESA,FRESA,2015,2015,9,8,80,10,FRUTO FRESCO,FRAGARIA VESCA,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,FRESA,FRESA,FRESA,2016,2016,10,8,79,10,FRUTO FRESCO,FRAGARIA VESCA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRESA,FRESA,FRESA,2016,2016,9,8,80,10,FRUTO FRESCO,FRAGARIA VESCA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRESA,FRESA,FRESA,2017,2017,13,11,110,10,FRUTO FRESCO,FRAGARIA VESCA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRESA,FRESA,FRESA,2018,2018,20,13,130,10,FRUTO FRESCO,FRAGARIA VESCA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2006,2006B,100,100,100,1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2006,2006B,70,70,59,0.84,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2007,2007A,120,120,78,0.65,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2007,2007A,105,105,85,0.81,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2007,2007B,220,178,176,0.99,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2007,2007B,175,170,136,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2008,2008A,160,150,120,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2008,2008A,95,90,90,1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18460,MILAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2008,2008A,6,6,5,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2008,2008B,220,178,142,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2008,2008B,175,170,136,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2009,2009A,178,178,176,0.99,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2009,2009A,170,170,138,0.81,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2009,2009B,230,230,152,0.66,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2009,2009B,150,150,116,0.77,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2010,2010A,140,120,100,0.83,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2010,2010A,50,30,24,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2010,2010A,16,16,19,1.19,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2010,2010B,250,220,176,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2010,2010B,100,90,110,1.22,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2010,2010B,11,10,11,1.2,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2011,2011A,50,40,32,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2011,2011A,10,8,4,0.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2011,2011A,9,7,8,1.2,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2011,2011B,170,150,105,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2011,2011B,70,60,48,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2011,2011B,5,5,6,1.2,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2012,2012A,8,7,7,1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18256,EL PAUJIL,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2012,2012A,1,1,1,1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2012,2012B,100,90,63,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2012,2012B,70,55,55,1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2012,2012B,5,4,5,1.2,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2013,2013A,100,90,63,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2013,2013A,70,70,91,1.3,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2013,2013A,5,4,5,1.2,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18256,EL PAUJIL,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2013,2013A,1,1,1,1.33,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2013,2013B,70,55,55,1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2013,2013B,5,4,4,1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2014,2014A,129,129,114,0.88,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2014,2014A,80,70,63,0.9,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2014,2014B,80,70,49,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2014,2014B,80,75,68,0.9,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2015,2015A,120,120,106,0.88,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2015,2015A,80,70,56,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2015,2015B,80,75,60,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2015,2015B,60,55,39,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,230,220,176,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,60,54,38,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2017,2017B,230,220,431,1.96,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2017,2017B,60,54,38,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,FRUTALES VARIOS,FRUTALES VARIOS,FRUTALES VARIOS,2014,2014,6,6,12,2,FRUTO FRESCO,,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,FRUTALES VARIOS,FRUTALES VARIOS,FRUTALES VARIOS,2016,2016,5,5,10,2,FRUTO FRESCO,,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,FRUTALES VARIOS,FRUTALES VARIOS,FRUTALES VARIOS,2017,2017,5,4,8,2,FRUTO FRESCO,,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,FRUTALES VARIOS,FRUTALES VARIOS,FRUTALES VARIOS,2018,2018,5,4,8,2,FRUTO FRESCO,,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,GRANADILLA,GRANADILLA,GRANADILLA,2014,2014,9,9,72,8,FRUTO FRESCO,PASSIFLORA LIGULARIS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,GRANADILLA,GRANADILLA,GRANADILLA,2015,2015,9,9,72,8,FRUTO FRESCO,PASSIFLORA LIGULARIS,PERMANENTE
18,CAQUETA,18756,SOLANO,LEGUMINOSAS,HABICHUELA,HABICHUELA,HABICHUELA,2011,2011A,1,1,2,2,LEGUMINOSA FRESCA,JUDIAPHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18756,SOLANO,LEGUMINOSAS,HABICHUELA,HABICHUELA,HABICHUELA,2011,2011B,1,1,2,2,LEGUMINOSA FRESCA,JUDIAPHASEOLUS VULGARIS,TRANSITORIO
